text-caption 2	air3-link	air3-link href	sr-only	sr-only 2	text-light 2	text-light 4	text-light 6	text-light 7	air3-line-clamp	air3-btn-link-secondary	sr-only 3	air3-token	air3-token href	air3-token 2	air3-token href 2	air3-token 3	air3-token href 3	air3-token 4	air3-token href 4	text-light 8	sr-only 6	d-inline-block	d-inline-flex	text-base-sm	air3-token 5	air3-token href 5	air3-token 6	air3-token href 6	air3-token 7	air3-token href 7	air3-token 8	air3-token href 8
17 hours ago	Business Architect / General Manager – Build & Scale a Business from Scratch	https://www.upwork.com/jobs/Business-Architect-General-Manager-Build-Scale-Business-from-Scratch_~021890862030911819892/?referrer_url_path=find_work_home	Job feedback Business Architect / General Manager – Build & Scale a Business from Scratch	Save job Business Architect / General Manager – Build & Scale a Business from Scratch	Hourly	Expert	Est. Time:	30+ hrs/week	"We are looking for a highly entrepreneurial, execution-driven leader to build, launch, and scale a business from the ground up. This role is for someone who thrives in ambiguity, enjoys creating systems, and can operate as a mini-CEO—taking full ownership of the company’s success. If you have built businesses before, scaled startups, or been a key operator in a high-growth company, this is your opportunity to take the reins and grow a business with full ownership.

As the first hire and business architect, you will be responsible for everything from business strategy, operations, and automation to hiring, team management, and revenue generation. You will develop the go-to-market strategy, set up systems and processes, drive sales, and recruit key team members as the business scales. This is a hands-on role for a builder and executor, not just a strategist. We need someone who can get things done, iterate quickly, and turn an idea into a fully functional and revenue-generating business.

The ideal candidate has at least 3+ years of experience in entrepreneurship, startups, business operations, or growth roles. You should be resourceful, tech-savvy, and have experience leveraging automation, AI, and digital tools to optimize business workflows. A strong background in digital marketing, sales funnels, and hiring remote teams is a plus. We are looking for someone who is both strategic and hands-on—someone who can map out a plan and execute it effectively.

This role comes with significant upside potential. Compensation includes a base rate + performance-based incentives (profit-sharing, bonuses, or potential equity) for the right candidate. The role is remote and flexible, but we expect full ownership and execution at a high level.

If you’re the kind of person who treats a business as your own, thrives in fast-paced environments, and loves building things from scratch, we want to hear from you. Please review the full job description here:

https://docs.google.com/document/d/1owNz_DLLqgN62QTmcszu4tDHpQxxvSGiwvc0o7ArZA8/edit?usp=sharing

To apply, send a short note on why you’re a fit, along with relevant experience demonstrating your ability to build, optimize, or scale businesses. We move fast—apply today!"	more	"about ""Business Architect / General Manager – Build & Scale a Business from Scratch"""	Business Development	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626721966145536	Leadership Coaching	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1504884891650621440	Sales Leadership	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626776651481088			Payment verified	Rating is 4.8 out of 5.	$200K+	United States	10 to 15								
17 hours ago	Data Profiling Expert Needed for EDW to Azure Migration	https://www.upwork.com/jobs/Data-Profiling-Expert-Needed-for-EDW-Azure-Migration_~021890860903817521713/?referrer_url_path=find_work_home	Job feedback Data Profiling Expert Needed for EDW to Azure Migration	Save job Data Profiling Expert Needed for EDW to Azure Migration	Hourly	Expert	Est. Time:	Less than 30 hrs/week	We are seeking a skilled data profiling expert to assist in the migration of millions of records from our Enterprise Data Warehouse (EDW) to Azure Data Lake Services (ADLS). The ideal candidate should have experience in identifying data quality issues, creating data profiles, and ensuring data integrity throughout the migration process. Your expertise will be crucial in helping us maintain high data standards during this transition. If you are detail-oriented and have a strong background in data management, we want to hear from you!	more	"about ""Data Profiling Expert Needed for EDW to Azure Migration"""	SQL	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626782364123136	Microsoft Azure SQL Database	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626782389288960	Data Profiling	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626730346364928	Microsoft Power BI	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626759018627072	Payment verified	Rating is 4.8 out of 5.	$70K+	United States	15 to 20	microsoft power query	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=free_text	Microsoft Azure Data lake	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=free_text	eneterprise data warehouse	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=free_text		
17 hours ago	ABM Lead for Pilot Campaign Orchestration	https://www.upwork.com/jobs/ABM-Lead-for-Pilot-Campaign-Orchestration_~021890859928969924724/?referrer_url_path=find_work_home	Job feedback ABM Lead for Pilot Campaign Orchestration	Save job ABM Lead for Pilot Campaign Orchestration	Hourly: $25-$40	Intermediate	Est. Time:	Less than 30 hrs/week	"We are seeking an experienced ABM Lead to orchestrate and manage a pilot Account-Based Marketing (ABM) campaign. The ideal candidate should have a proven track record in executing ABM strategies, demand generation for B2B, developing targeted campaigns, and analyzing results to drive success.

 Your role will involve collaboration with cross-functional teams to identify key accounts and tailor marketing efforts to engage them effectively. If you have a passion for innovative marketing strategies and a results-driven mindset, we want to hear from you!

**Relevant Skills:**

- ABM Strategy Development
- Demand Generation (Webinars, Podcast, Content Hubs, Events, etc)
- Campaign Management
- Data Analysis & Reporting
- Cross-Functional Collaboration
- Target Account Identification
- Outreach Automations"	more	"about ""ABM Lead for Pilot Campaign Orchestration"""	Lead Generation	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626753582809088	List Building	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1534904453491408896	Email Marketing	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626734741995520	Prospect List	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1534904229452660736	Payment verified	Rating is 4.4 out of 5.	$80K+	United States	Less than 5	Social Media Marketing	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626781114220544						
17 hours ago	Voice AI System Setup for Lead Management	https://www.upwork.com/jobs/Voice-System-Setup-for-Lead-Management_~021890854024960487882/?referrer_url_path=find_work_home	Job feedback Voice AI System Setup for Lead Management	Save job Voice AI System Setup for Lead Management	Fixed-price	Intermediate	Est. Budget:	$750	We are seeking a skilled professional to assist in setting up a Voice AI system focused on lead management. The ideal candidate will have experience with voice recognition technologies and CRM integration. Your role will involve configuring the system to effectively manage and streamline our lead processes. This is a fantastic opportunity to leverage cutting-edge technology in a dynamic environment. Please provide examples of past projects related to Voice AI or lead management systems.	more	"about ""Voice AI System Setup for Lead Management"""	Chatbot Development	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626723769696256	Python	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=996364628025274386	Communications	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626726017843200	Twilio API	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626791381876736	Payment verified	Rating is 0 out of 5.	$0	United States	5 to 10	Artificial Intelligence	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626716094119936						
18 hours ago	AI Developer for Product Integration - Voice & Learning	https://www.upwork.com/jobs/Developer-for-Product-Integration-Voice-Learning_~021890850303207095816/?referrer_url_path=find_work_home	Job feedback AI Developer for Product Integration - Voice & Learning	Save job AI Developer for Product Integration - Voice & Learning	Hourly	Expert	Est. Time:	30+ hrs/week	"We are a brand of consumer electronics looking for help with a sleep assist device. Specifically, we are looking to incorporate a Voice assist, that helps with daily winding down.

We are well versed on the product development side but have never incorporated an app into one of our products, much less one that learns habits and understand voice command.

Looking for someone that has the ability to not just help in the development, but also the planning of what this product can do.

Please no sir/madam stock responses. Would love to know what kind of AI projects you have worked on before and what you know about buiding voice related assistance and learning.

Thanks!"	more	"about ""AI Developer for Product Integration - Voice & Learning"""	Elearning	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626734318370816	Artificial Intelligence	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626716094119936	Machine Learning	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626755474440192			Payment verified	Rating is 4.9 out of 5.	$80K+	United States	20 to 50								
yesterday	Expert Needed for Snapchat API Integration and Data Analytics	https://www.upwork.com/jobs/Expert-Needed-for-Snapchat-API-Integration-and-Data-Analytics_~021890811088953619088/?referrer_url_path=find_work_home	Job feedback Expert Needed for Snapchat API Integration and Data Analytics	Save job Expert Needed for Snapchat API Integration and Data Analytics	Hourly: $15-$50	Intermediate	Est. Time:	Hours to be determined	"We are seeking a skilled professional to assist in setting up a connection to the Snapchat API, specifically for the Story Studio API, to enable efficient data retrieval. The primary goal is to extract historical data to allow it to be analyzed. 
 The ideal candidate should have experience with API integrations and a strong understanding of data analytics related to social media metrics.  Would prefer guidance on a python project that has already been started to get through some issues to get a project across the finish line.  Potential for more work after as well."	more	"about ""Expert Needed for Snapchat API Integration and Data Analytics"""	Python	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=996364628025274386	API	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1110580482322976768	PHP	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=996364628025274385	JavaScript	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=996364628025274383	Payment verified	Rating is 0 out of 5.	$0	United States	Less than 5	API Integration	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1110580482566246400						
yesterday	Data Analyst/Data Engineer Needed for Project	https://www.upwork.com/jobs/Data-Analyst-Data-Engineer-Needed-for-Project_~021890810179528141360/?referrer_url_path=find_work_home	Job feedback Data Analyst/Data Engineer Needed for Project	Save job Data Analyst/Data Engineer Needed for Project	Hourly	Intermediate	Est. Time:	Less than 30 hrs/week	We are seeking a skilled Data Analyst or Data Engineer to join our team for an upcoming project. The ideal candidate will have experience in managing and analyzing large datasets, creating data pipelines, and generating actionable insights. You will collaborate with various departments, ensuring data accuracy and availability for decision-making. If you are passionate about data and have a strong analytical mindset, we would love to hear from you!	more	"about ""Data Analyst/Data Engineer Needed for Project"""	Python	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=996364628025274386	Microsoft Excel	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626758615973888	Data Analysis	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626729515892736	ETL Pipeline	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1110580563717640192	Payment verified	Rating is 5.0 out of 5.	$1K+	United States	20 to 50	Data Science	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626730384113664	Google Sheets Automation	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1549040253923102720	Google Maps API	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626742266576896	data scrub	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=free_text
yesterday	Development of a data analysis algorithm	https://www.upwork.com/jobs/Development-data-analysis-algorithm_~021890808930107894320/?referrer_url_path=find_work_home	Job feedback Development of a data analysis algorithm	Save job Development of a data analysis algorithm	Hourly: $20-$30	Intermediate	Est. Time:	not_sure	"We are looking for a talented developer to create an algorithm to aggregate and analyze large amounts of data from the internet. The algorithm should be able to extract relevant information and present it in an understandable form. An API connection and web scraping should be integrated for this purpose. Knowledge of data processing and analysis is required and experience in purchasing or supply chain is desired. If you have experience in developing algorithms for data aggregation and can find creative solutions to complex problems, we look forward to receiving your application!

Here are a few more details to give you a better idea:
- Evaluation of KPI (based on big data)
- Data should be updated automatically on a regular basis
- Software should recognize patterns and use data to create forecasts (and possibly a scoring system)
- when I click on the article, a diagram should appear with evaluated data 
- Management tool to analyze individual articles in the industry"	more	"about ""Development of a data analysis algorithm"""	API	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1110580482322976768	English	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626735228534784	German	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626741180252160	Web Scraping	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1504884906003529729	Payment unverified	Rating is 0 out of 5.	$0	Germany	5 to 10								
yesterday	Growth Hacker Needed for Startup App	https://www.upwork.com/jobs/Growth-Hacker-Needed-for-Startup-App_~021890808104420591114/?referrer_url_path=find_work_home	Job feedback Growth Hacker Needed for Startup App	Save job Growth Hacker Needed for Startup App	Hourly: $8-$25	Intermediate	Est. Time:	30+ hrs/week	We are seeking an experienced growth hacker to help elevate our startup app to the next level. The ideal candidate will have a proven track record in driving user acquisition, retention, and engagement through innovative marketing strategies. You will work closely with our team to identify growth opportunities, optimize our marketing funnel, and implement effective campaigns. If you are passionate about startups and can think outside the box, we want to hear from you!	more	"about ""Growth Hacker Needed for Startup App"""	Marketing Strategy	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626756493656064	Growth Hacking	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626743210295296	Market Analysis	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626756405575680	Social Media Marketing	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626781114220544	Payment verified	Rating is 5.0 out of 5.	$800+	United States	10 to 15	Business with 1-9 Employees	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1204836481842135040						
yesterday	AI Based Quiz Application	https://www.upwork.com/jobs/Based-Quiz-Application_~021890806824596646448/?referrer_url_path=find_work_home	Job feedback AI Based Quiz Application	Save job AI Based Quiz Application	Fixed-price	Intermediate	Est. Budget:	$49	"I would like to create an AI based quiz application where teachers can create a quiz and assign or share them to students.

Teacher can see the list of stats how the students performed. I should be able to see school wise reports.

This is kind of a SASS application.
Let's discuss further."			AI Development	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1691099314254262272	Python	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=996364628025274386	React JS	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=free_text	Next Js	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=free_text	Payment verified	Rating is 4.8 out of 5.	$5K+	India	Less than 5	Machine Learning	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626755474440192						
yesterday	GCP Infrastructure Consultancy Needed	https://www.upwork.com/jobs/GCP-Infrastructure-Consultancy-Needed_~021890805711798390900/?referrer_url_path=find_work_home	Job feedback GCP Infrastructure Consultancy Needed	Save job GCP Infrastructure Consultancy Needed	Hourly: $20-$45	Intermediate	Est. Time:	Less than 30 hrs/week	We are seeking a skilled consultant with expertise in Google Cloud Platform (GCP) to provide guidance on our existing infrastructure and optimize our cloud services. The ideal candidate will assess our current setup, recommend best practices, and assist in implementing solutions to enhance performance and security. Previous experience with GCP architecture and cloud migration strategies is essential. If you are passionate about cloud technologies and can help us scale effectively, we want to hear from you!	more	"about ""GCP Infrastructure Consultancy Needed"""	Google Cloud Platform	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626742031695872	Python	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=996364628025274386	DevOps	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626731499798528	Linux System Administration	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626754589442048	Payment verified	Rating is 5.0 out of 5.	$300+	Pakistan	5 to 10								
yesterday	Seeking Developer to Automate Perplexity AI Data Retrieval into Google Sheets	https://www.upwork.com/jobs/Seeking-Developer-Automate-Perplexity-Data-Retrieval-into-Google-Sheets_~021890805438106544688/?referrer_url_path=find_work_home	Job feedback Seeking Developer to Automate Perplexity AI Data Retrieval into Google Sheets	Save job Seeking Developer to Automate Perplexity AI Data Retrieval into Google Sheets	Fixed-price	Expert	Est. Budget:	$500	"We are looking for an experienced developer to set up an automated system that connects Perplexity AI to Google Sheets, enabling monthly updates for predefined data points across 1,000 companies. The data will be sourced from a CSV file and automatically refreshed each month.

Project Scope:
Set up an integration between Perplexity AI and Google Sheets to retrieve specific data points for each company.
Ensure the system can process and update data monthly based on a CSV file containing the list of 1,000 companies.
Automate the data pull based on predefined prompts and store the results in structured Google Sheets columns.
Implement error handling and logging to track API performance and troubleshoot potential failures.
Ensure scalability and efficiency to handle large datasets without performance issues.
Ideal Skills & Experience:
Strong experience with API integrations (Perplexity AI, Google Sheets API).
Proficiency in Python or Google Apps Script for automation.
Familiarity with Google Cloud Functions or similar automation tools.
Experience handling large datasets and CSV-based automation workflows.
Knowledge of data structuring and automation best practices.
Deliverables:
Fully functional automated pipeline pulling monthly data from Perplexity AI into Google Sheets.
Ability to upload/update CSV files for company tracking.
Documentation on how to maintain or adjust the integration if needed.
Basic error-handling mechanisms and logging for troubleshooting.
Budget: Open to proposals based on scope and estimated effort.

If you have experience in similar projects, please share relevant examples or describe your approach to solving this challenge. Looking forward to working with a skilled professional to make this automation seamless!"	more	"about ""Seeking Developer to Automate Perplexity AI Data Retrieval into Google Sheets"""	AI Model Integration	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1623716863997775872	Integration Testing	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626748662890496	Google Sheets	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626742425960448	Data Scraping	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626730405085184	Payment verified	Rating is 4.7 out of 5.	$400+	United Kingdom	15 to 20	Automation	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626717876699136	API	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1110580482322976768	Data Extraction	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626730153426944	perplexity	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=free_text
yesterday	Google Platform Expert Needed for Project	https://www.upwork.com/jobs/Google-Platform-Expert-Needed-for-Project_~021890803752788248074/?referrer_url_path=find_work_home	Job feedback Google Platform Expert Needed for Project	Save job Google Platform Expert Needed for Project	Hourly: $20-$40	Expert	Est. Time:	Less than 30 hrs/week	I am seeking an expert on google platforms for a full stack development project. My entire organization has been built on Microsoft for the last 15 years and our company is lacking an expert in google platforms. Task work includes reorganization of G-Drive, Google Sheets development and automation, auditing share points, and data reorganization.			JavaScript	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=996364628025274383	Web Development	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626795211276288	PHP	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=996364628025274385	Google Analytics	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626741842952192	Payment verified	Rating is 5.0 out of 5.	$1K+	United States	15 to 20	WordPress	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1052162208999198724						
yesterday	Computer Vision Specialist, Object Detection Expert & Expert Python Developer for FYP	https://www.upwork.com/jobs/Computer-Vision-Specialist-Object-Detection-Expert-Expert-Python-Developer-for-FYP_~021890803533439543856/?referrer_url_path=find_work_home	Job feedback Computer Vision Specialist, Object Detection Expert & Expert Python Developer for FYP	Save job Computer Vision Specialist, Object Detection Expert & Expert Python Developer for FYP	Fixed-price	Expert	Est. Budget:	$250	"We’re developing a computer vision-based system to assist visually impaired individuals by providing real-time environmental awareness (e.g., object detection, obstacle avoidance, text recognition, and audio feedback). We need an experienced computer vision/deep learning engineer to help design and implement this solution as part of a Final Year Project (FYP).

Key Responsibilities:
Develop and optimize computer vision algorithms (e.g., object detection, scene segmentation).
Integrate real-time processing for video streams (using frameworks like OpenCV, PyTorch, or TensorFlow).
Implement audio feedback mechanisms (e.g., text-to-speech for detected objects).
Optimize models for edge devices (Raspberry Pi)
Collaborate on testing and refining the system for usability.

Required Skills:
Proficiency in Python and deep learning frameworks (PyTorch/TensorFlow).
Experience with object detection models (YOLO, SSD, Faster R-CNN).
Familiarity with real-time video processing and OpenCV.
Knowledge of deploying models on edge devices (optional but preferred).
Understanding of datasets like COCO, Pascal VOC, or custom datasets.

Nice-to-Have:
Prior work on assistive technologies or accessibility projects.
Experience with text recognition (OCR) or audio libraries (e.g., gTTS, PyAudio).
Duration: 1–3 months"	more	"about ""Computer Vision Specialist, Object Detection Expert & Expert Python Developer for FYP"""	Deep Learning	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626730904207360	Python	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=996364628025274386	TensorFlow	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626785698594816	OpenCV	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626764567691264	Payment unverified	Rating is 0 out of 5.	$0	Pakistan	Less than 5	Artificial Intelligence	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626716094119936	Raspberry Pi	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626773509947392	google coral	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=free_text		
yesterday	Make.com Automation Developer with API & LLM Experience	https://www.upwork.com/jobs/Make-com-Automation-Developer-with-API-LLM-Experience_~021890801698705100916/?referrer_url_path=find_work_home	Job feedback Make.com Automation Developer with API & LLM Experience	Save job Make.com Automation Developer with API & LLM Experience	Fixed-price	Expert	Est. Budget:	$150	We are seeking a skilled developer to assist with automating workflows using Make.com with the goal of making them long-term usable via clean web-based interfaces outside of Make.com. I have several projects in mind, so the rate is a placeholder. The ideal candidate should have experience integrating external APIs for scraping and searching, and working with various language learning models (LLMs) such as ChatGPT and Perplexity. We typically use Google Sheets for proof-of-concept data handling and prompt storage. You will be responsible for creating seamless connections between different tools and ensuring smooth data flow. If you can work with AI tools quickly, have a strong background in automation and a passion for optimizing processes, we would love to hear from you!	more	"about ""Make.com Automation Developer with API & LLM Experience"""	AI Development	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1691099314254262272	Web Application	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1110580737240190976	API	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1110580482322976768	LLM Prompt Engineering	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1691099315613216769	Payment verified	Rating is 4.9 out of 5.	$300K+	United States	5 to 10	Make.com	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1225465944849223680						
yesterday	Assistance with Google AppSheet and SQL Queries	https://www.upwork.com/jobs/Assistance-with-Google-AppSheet-and-SQL-Queries_~021890763252926107764/?referrer_url_path=find_work_home	Job feedback Assistance with Google AppSheet and SQL Queries	Save job Assistance with Google AppSheet and SQL Queries	Hourly	Intermediate	Est. Time:	Less than 30 hrs/week	"I have a Google AppSheet app that is about 60% complete, and I require some additional assistance explicitly with SQL queries.  The app is a way to gameify team building.    
User interaction is through a barcode and engaging in a conversation.  Here are some of the types of queries:
* Basic scoring and validating my approach - IOW the person you scanned it worth ### points
* Scanned the most people
* Scanned the fastest
* You talked to this or that special person
* Achieved  X/Z/Y% of total points"	more	"about ""Assistance with Google AppSheet and SQL Queries"""	Web Application	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1110580737240190976	Low-Code Development	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1484275089027026944	System Automation	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626784557744128	Google Sheets	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626742425960448	Payment verified	Rating is 0 out of 5.	$0	United States	Less than 5	Database	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1110580541227782144	Google Apps Script	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626741947809792	App Design	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1356688389987110912	AppSheet	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626715246870528
yesterday	Looking for an Automation & AI expert	https://www.upwork.com/jobs/Looking-for-Automation-expert_~021890760115829058096/?referrer_url_path=find_work_home	Job feedback Looking for an Automation & AI expert	Save job Looking for an Automation & AI expert	Hourly	Intermediate	Est. Time:	Less than 30 hrs/week	"Description:
We are looking for an AI systems and automation expert to join our agency and help optimize our newsletter business. We manage and grow multiple newsletters, and we need someone who can streamline our content creation, audience engagement, and operational workflows using AI tools and automation.

What You’ll Do:
Implement AI-driven solutions for content curation, generation, and personalization
Automate email workflows, scheduling, and audience segmentation
Optimize data analytics and reporting to track newsletter performance
Integrate AI tools (ChatGPT, Claude, Gemini, etc.) into our existing tech stack
Develop systems to enhance engagement and increase retention rates
Identify and implement no-code/low-code automation tools (Zapier, Make, HubSpot, etc.)
Ensure all workflows are scalable and efficient

Who You Are:
Proven experience in AI-driven automation and process optimization
Strong knowledge of email marketing, newsletter growth strategies, and engagement tools
Proficient in AI models, APIs, and automation platforms
Experience working with Google Sheets, Zapier, Make, and other workflow automation tools
A problem solver who can build systems that improve efficiency and scale operations
Bonus: Experience with Substack, Beehiiv, Mailchimp, or ConvertKit

What We Offer:
Flexible, remote work with opportunities for long-term collaboration
Exciting projects at the intersection of AI and content marketing
Ongoing work as we continue to expand our newsletter operations
If you have experience in AI systems, automation, and newsletter business operations, we’d love to hear from you! Please share relevant projects or case studies in your application."	more	"about ""Looking for an Automation & AI expert"""	Generative AI	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1631308909400477696	Machine Learning	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626755474440192	Natural Language Processing	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626761858170880	Automation	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626717876699136	Payment verified	Rating is 0 out of 5.	$0	United States	5 to 10	Data Science	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626730384113664	ChatGPT	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1623716864178130944	Hugging Face	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1623716863964221440	LLM Prompt Engineering	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1691099315613216769
yesterday	Urgent: Machine Learning Algorithm Developer Needed	https://www.upwork.com/jobs/Urgent-Machine-Learning-Algorithm-Developer-Needed_~021890758568760954996/?referrer_url_path=find_work_home	Job feedback Urgent: Machine Learning Algorithm Developer Needed	Save job Urgent: Machine Learning Algorithm Developer Needed	Hourly: $40-$60	Intermediate	Est. Time:	Less than 30 hrs/week	We are seeking an experienced machine learning algorithm developer to join our team urgently. The ideal candidate will have a strong background in developing, implementing, and optimizing machine learning models. Your expertise will help us drive innovation and improve our existing systems. If you are passionate about machine learning and can deliver high-quality results under tight deadlines, we want to hear from you! Please include examples of past projects in your application.	more	"about ""Urgent: Machine Learning Algorithm Developer Needed"""	Machine Learning	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626755474440192	Python	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=996364628025274386	Data Science	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626730384113664	Artificial Intelligence	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626716094119936	Payment verified	Rating is 4.6 out of 5.	$30K+	New Zealand	20 to 50	TensorFlow	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626785698594816						
yesterday	Ghl expert and integrations	https://www.upwork.com/jobs/Ghl-expert-and-integrations_~021890757037289613872/?referrer_url_path=find_work_home	Job feedback Ghl expert and integrations	Save job Ghl expert and integrations	Hourly	Intermediate	Est. Time:	Less than 30 hrs/week	Looking for a potential partner cor some high ticket DBR lead follow up, reviews, crm to set up through ghl.. also need some other integrations			Automation	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626717876699136	HighLevel	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1549040414804021248	Project Workflows	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1110580741811982336	Zapier	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1031626797853687808	Payment verified	Rating is 0 out of 5.	$0	BEL	5 to 10	API Integration	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1110580482566246400	Sales Funnel Builder	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1484275087466745856	AI Chatbot	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1623716864341708800	Application Integration	https://www.upwork.com/nx/search/jobs/?ontology_skill_uid=1110580484373991424
